Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,MTRANS,NObeyesdad,BMI
23.0,0,1.665199,83.15115,3,1,2.928234,1.458507,0,0,2.777379,1,0.354541,1.707018,2,3,2,29.98720421028693
26.271621,1,1.660955,90.0,2,1,2.0,3.0,0,0,3.0,1,0.669278,0.505266,2,0,2,32.623216387332484
23.779235,0,1.553127,78.0,3,1,2.0,1.0,0,0,2.0,1,0.827502,0.0,2,3,2,32.33558060388002
20.586978,1,1.781952,102.910613,3,1,2.0,3.0,0,0,1.689793,1,1.464204,0.0,2,3,2,32.40918891814259
21.669478,1,1.75,96.940255,3,1,2.0,3.0,0,0,2.771469,1,2.359339,1.206251,2,3,2,31.653960816326528
23.0,0,1.615854,80.615325,3,1,2.0,1.0,0,0,2.0,1,0.026142,0.0,2,3,2,30.875455533163162
20.825962,1,1.793378,105.655037,2,1,2.0,3.0,0,0,1.155384,1,0.003938,0.526999,2,3,2,32.85084391969891
18.178023,1,1.85478,114.77484,2,1,2.0,1.854536,0,0,2.160169,1,1.0,2.0,2,3,2,33.36275355880804
18.0,0,1.685633,90.032671,2,1,2.496455,3.0,0,0,1.850344,1,1.066101,0.732265,2,3,2,31.686486408756412
18.267696,0,1.706343,93.348843,2,1,1.70825,3.0,0,0,1.0,1,0.899864,1.0,2,3,2,32.0609413144515
23.0,1,1.791415,105.138073,2,1,2.262171,3.0,0,0,2.03415,1,0.317363,0.508663,2,3,2,32.7617883375509
23.0,1,1.753716,106.49141,2,1,2.740633,3.0,0,0,2.081005,1,0.650235,0.76906,2,3,2,34.62549963108079
20.9859,1,1.780503,103.189532,3,1,2.0,3.0,0,0,1.608128,1,0.478134,0.0,2,3,2,32.54994231595295
21.504943,1,1.819867,106.038468,3,1,2.0,3.0,0,0,2.715252,1,0.0,0.621605,2,3,2,32.017258673142
18.0,1,1.791174,108.9606,3,1,2.0,1.08687,0,0,2.279124,1,1.0,1.609773,2,3,2,33.96205280731961
18.0,1,1.82093,108.742005,3,1,2.0,1.25535,0,0,2.497065,1,1.0,1.441605,2,3,2,32.79524157216082
19.442663,0,1.627812,82.0,2,1,1.081585,2.870661,0,0,1.11756,1,0.0,1.616826,2,3,2,30.94605983735133
22.865018,0,1.632118,82.0,2,1,2.587789,1.482103,0,0,1.911664,1,0.0,0.128681,2,3,2,30.78298590190357
21.948577,1,1.773594,105.000789,2,1,2.252653,3.0,0,0,2.962371,1,1.0,0.0,2,3,2,33.37983154667606
21.214617,1,1.930416,118.560509,2,1,2.0,3.0,0,0,3.0,1,0.732186,1.0,2,3,2,31.815462293594674
22.277859,1,1.947406,116.893105,2,1,2.0,3.0,0,0,3.0,1,0.975187,1.0,2,3,2,30.82306962861916
17.6739,1,1.738465,97.185474,3,1,2.0,3.0,0,0,2.0,1,0.0,0.233314,2,3,2,32.1565504336896
18.0,1,1.820385,108.395005,2,1,2.0,2.164839,0,0,2.094479,1,1.0,0.676557,2,3,2,32.71016789103154
18.0,1,1.792239,108.244379,2,1,2.0,2.141839,0,0,2.939847,1,1.0,0.103056,2,3,2,33.69872783850782
29.506287,1,1.82697,108.751502,2,1,2.0,2.877583,0,0,2.358038,1,0.877295,1.817146,2,0,2,32.581601815337464
18.0,0,1.670058,86.242679,3,1,2.609123,3.0,0,0,1.955053,1,1.186013,0.0,2,3,2,30.921398688596383
24.733308,1,1.639383,91.267087,2,1,1.036159,3.0,0,0,1.0,1,0.344013,0.329367,2,0,2,33.95887815715644
29.0,1,1.682916,89.991671,2,1,1.851262,3.0,0,0,2.11267,1,0.388269,0.0,2,0,2,31.77440576058094
18.0,0,1.609321,84.493156,3,1,2.0,3.0,0,0,1.051735,1,1.0,0.0,2,3,2,32.62392239901584
21.098035,1,1.690437,96.366777,3,1,2.0,2.95833,0,0,2.0,1,0.0,1.595306,2,3,2,33.72324474074049
19.089595,1,1.700164,99.204695,3,1,2.0,2.119826,0,0,2.0,1,0.0,1.882539,2,3,2,34.32026197191927
18.312665,0,1.60074,82.249831,3,1,2.501236,3.0,0,0,1.220331,1,0.245003,0.537202,2,3,2,32.099141662130506
18.260079,1,1.801848,104.741914,3,1,2.0,3.0,0,0,3.0,1,1.783858,0.0,2,3,2,32.26147367027119
26.004294,1,1.844751,105.025808,2,1,3.0,3.0,0,0,2.925029,1,2.0,1.758865,2,3,2,30.861748127389685
25.994746,1,1.811602,106.042142,2,1,3.0,3.0,0,0,2.858171,1,1.813318,0.680215,2,3,2,32.311186700674334
30.163408,0,1.533364,78.030383,3,1,2.028225,1.923607,0,0,1.798917,1,0.0,0.0,2,3,2,33.18739871950972
28.770039,0,1.580858,79.713492,3,1,2.0,1.0,0,0,2.0,1,0.005405,0.0,2,3,2,31.896726310954175
22.518787,0,1.634342,82.414477,2,1,1.853314,1.320768,0,0,2.135552,1,0.248034,1.727828,2,3,2,30.854436831427332
22.836315,0,1.604893,82.0,2,1,1.00876,1.0,0,0,2.0,1,0.0,0.585912,2,3,2,31.83623389787128
23.0,1,1.654961,94.790579,3,1,2.0,3.0,0,0,1.490613,1,0.654316,1.0,2,3,2,34.60904760975733
22.975526,1,1.701986,95.0,3,1,2.0,3.0,0,0,2.02127,1,1.814869,1.066603,2,3,2,32.795302300914585
22.720449,1,1.65,89.139209,3,1,2.103335,2.964024,0,0,3.0,1,0.632947,1.0,2,3,2,32.74167456382002
23.887569,1,1.657995,90.0,3,1,2.0,3.0,0,0,3.0,1,0.603638,0.969085,2,3,2,32.73980409533679
23.0,0,1.634688,82.628,3,1,2.060922,2.933409,0,0,2.235282,1,0.380633,0.0026,2,3,2,30.92128201657673
23.0,0,1.628168,84.49798,3,1,2.058687,2.962004,0,0,2.010596,1,0.851059,0.630866,2,3,2,31.874831463122238
22.771612,1,1.750384,95.324282,3,1,2.0,3.0,0,0,3.0,1,3.0,2.0,2,3,2,31.112640660638878
22.582371,1,1.753081,95.269089,3,1,2.0,3.0,0,0,3.0,1,3.0,2.0,2,3,2,30.999025875698074
21.008051,0,1.65,88.126544,3,1,2.457547,1.00061,0,0,3.0,1,1.361533,1.0,2,3,2,32.369713131313134
22.591026,0,1.650012,87.676154,3,1,2.983851,1.068443,0,0,2.854161,1,1.103209,1.0,2,3,2,32.20381220363613
16.129279,0,1.65,85.583485,3,1,2.954996,3.0,0,0,1.0,1,2.091862,1.06053,2,3,2,31.435623507805328
16.913841,0,1.634832,85.803809,3,1,2.061969,3.0,0,0,1.229171,1,2.392047,1.256119,2,3,2,32.10408581188486
29.43879,1,1.770126,108.602715,2,1,3.0,3.0,0,0,1.163264,1,1.866023,1.604608,2,0,2,34.6603002232505
29.881301,1,1.758189,108.721893,2,1,3.0,3.0,0,0,1.271178,1,1.944728,0.0,2,0,2,35.17109488979771
22.936098,1,1.702825,93.638318,3,1,2.0,3.0,0,0,1.746197,1,0.455216,0.335158,2,3,2,32.293384884701624
23.0,1,1.735659,93.429205,3,1,2.0,3.0,0,0,1.249307,1,0.973465,1.0,2,3,2,31.013718752003395
31.630054,1,1.671705,90.0,2,1,2.467002,1.851088,0,0,2.104054,1,1.991565,0.0,2,0,2,32.20499429819875
31.641081,1,1.676595,89.993812,2,1,2.934671,2.119682,0,0,2.041462,1,0.578074,0.0,2,0,2,32.01520705632761
21.872484,1,1.699998,95.564428,3,1,2.0,2.970675,0,0,2.0,1,0.0,0.169294,2,3,2,33.06735393006037
21.834894,1,1.722785,94.094184,3,1,2.0,2.966803,0,0,2.0,1,0.0,1.281541,2,3,2,31.70301869387474
24.184891,1,1.768834,97.449743,3,1,2.0,3.0,0,0,2.973729,1,2.491642,1.36595,2,3,2,31.146305784564362
23.237302,1,1.761008,97.829344,3,1,2.0,3.0,0,0,2.988771,1,2.429923,1.978043,2,3,2,31.546158680494596
31.387982,1,1.810215,105.254354,2,1,2.39728,2.036794,0,0,2.659419,1,1.062011,1.771135,2,0,2,32.1203117354827
23.0,0,1.608469,82.954796,3,1,2.150054,2.988539,0,0,2.768325,1,2.08515,0.0,2,3,2,32.06388257130799
23.0,0,1.630357,83.1011,3,1,2.977585,1.630506,0,0,2.839319,1,1.091474,0.889517,2,3,2,31.26377003824678
22.679454,0,1.62826,82.967937,2,1,2.274491,1.0,0,0,2.2695,1,0.946461,1.73107,2,3,2,31.294122863655172
22.480889,0,1.605662,82.470375,2,1,1.557287,1.0,0,0,2.371015,1,0.288032,2.0,2,3,2,31.988193216687318
29.389239,1,1.681855,90.0,2,1,2.08841,2.644692,0,0,2.773236,1,1.252472,0.0,2,0,2,31.817452769178654
30.967417,1,1.688436,90.0,2,1,2.180047,2.733077,0,0,2.77962,1,1.454129,0.0,2,0,2,31.569907008786604
23.474165,0,1.577115,78.0,3,1,2.0,1.0,0,0,2.0,1,0.876101,0.0,2,3,2,31.35940962279483
24.317607,0,1.586751,79.109029,3,1,2.0,1.0,0,0,2.0,1,0.852446,0.0,2,3,2,31.4201672564958
17.052914,1,1.710616,99.860254,3,1,2.0,3.0,0,0,2.0,1,0.067491,0.894105,2,3,2,34.12617446610824
18.04892,1,1.721384,99.430612,3,1,2.0,3.0,0,0,2.0,1,1.579431,0.839862,2,3,2,33.55556754020774
22.875223,0,1.624367,82.0,3,1,1.826885,1.0,0,0,2.0,1,0.0,0.459274,2,3,2,31.077461455216778
22.884722,0,1.622787,82.0,3,1,1.754401,1.0,0,0,2.0,1,0.0,0.301909,2,3,2,31.138007038793607
18.729566,1,1.855433,112.875283,2,1,2.0,2.427137,0,0,2.574073,1,1.0,2.0,2,3,2,32.78749966350724
21.011124,1,1.856315,118.183797,2,1,2.0,3.0,0,0,3.0,1,0.788585,1.220029,2,3,2,34.2968781767827
18.603496,0,1.681719,90.671871,2,1,1.524428,3.0,0,0,1.383831,1,0.130417,1.0,2,3,2,32.060162236401446
21.106056,0,1.722884,92.949254,2,1,1.164062,3.0,0,0,1.157395,1,0.0,0.320851,2,3,2,31.313660080077753
23.0,1,1.799406,106.528811,2,1,2.123159,3.0,0,0,2.415343,1,0.295178,0.569852,2,3,2,32.90097371405623
21.980847,1,1.819875,106.048516,2,1,2.0,3.0,0,0,2.745242,1,0.0,0.80898,2,3,2,32.02001105081375
21.016665,1,1.790172,105.042194,2,1,2.259679,3.0,0,0,1.026143,1,0.268801,0.077818,2,3,2,32.777382113387155
21.72738,1,1.783782,105.000276,2,1,2.044326,3.0,0,0,2.35818,1,0.349371,0.0,2,3,2,32.99946403470774
18.0,1,1.783906,109.207614,3,1,2.0,1.867836,0,0,2.438398,1,1.0,0.802305,2,3,2,34.316974041597014
18.0,1,1.844218,109.195529,3,1,2.0,1.548407,0,0,2.191401,1,1.0,1.676944,2,3,2,32.10556695340507
19.431662,0,1.631662,82.0,3,1,2.843456,2.937989,0,0,1.001995,1,0.0,1.554404,2,3,2,30.800194126443678
18.166318,0,1.649553,82.323954,3,1,2.864776,3.0,0,0,1.876915,1,0.631565,0.186414,2,3,2,30.254757299290866
22.352025,1,1.754711,105.000706,2,1,2.871137,3.0,0,0,2.627569,1,1.0,0.0,2,3,2,34.10209201966965
22.469351,1,1.762515,105.000097,2,1,2.282803,3.0,0,0,2.104264,1,1.0,0.0,2,3,2,33.800572538482974
19.524698,1,1.942725,121.657979,2,1,2.0,3.0,0,0,3.0,1,1.0,1.014808,2,3,2,32.23427745372125
20.491475,1,1.975663,120.702935,2,1,2.0,3.0,0,0,3.0,1,0.767013,1.0,2,3,2,30.9237460034376
19.034033,1,1.703098,98.296651,3,1,2.0,2.391753,0,0,2.0,1,0.0,1.119877,2,3,2,33.88905382854484
17.073648,1,1.706996,99.544696,3,1,2.0,3.0,0,0,2.0,1,1.73209,0.048617,2,3,2,34.16277320008148
18.0,1,1.784402,108.413119,3,1,2.0,2.475444,0,0,2.655795,1,1.0,0.169879,2,3,2,34.04837867566261
18.0,1,1.792687,108.204547,3,1,2.0,2.478794,0,0,2.967064,1,1.0,0.4346,2,3,2,33.66949270279692
29.622804,1,1.814052,109.411622,2,1,2.407817,2.070033,0,0,1.796257,1,1.234483,0.178708,2,0,2,33.24788260167994
30.79626,1,1.789421,109.599453,2,1,2.21498,2.282392,0,0,1.179942,1,1.771754,0.537659,2,0,2,34.22814216252949
18.0,0,1.686904,90.004046,2,1,2.737149,3.0,0,0,1.997195,1,1.352663,0.468483,2,3,2,31.62869671802177
18.107092,0,1.703259,91.499683,2,1,1.899793,3.0,0,0,1.439962,1,0.9529,0.838847,2,3,2,31.53974695283988
31.335093,1,1.665798,89.738596,2,1,2.274164,1.049534,0,0,1.358172,1,1.482411,0.0,2,0,2,32.33959657043172
29.0,1,1.66671,89.048151,2,1,1.897796,3.0,0,0,1.193039,1,0.011519,0.0,2,0,2,32.05566744362331
18.011903,0,1.65,84.210535,3,1,2.85916,3.0,0,0,1.0,1,1.020525,0.786066,2,3,2,30.93132598714417
18.0,0,1.649439,84.897738,3,1,2.0,3.0,0,0,1.039313,1,1.0,0.0,2,3,2,31.20495791284793
21.077356,1,1.702002,97.971598,3,1,2.0,1.66338,0,0,2.0,1,0.0,1.865851,2,3,2,33.82050278509756
21.052016,1,1.69382,99.530971,3,1,2.0,1.672751,0,0,2.0,1,0.0,1.946173,2,3,2,34.69155188044493
18.078256,0,1.622999,82.403076,3,1,2.340405,3.0,0,0,1.655245,1,1.006884,0.548539,2,3,2,31.282893717142066
18.063582,0,1.633675,82.459577,3,1,2.921576,3.0,0,0,1.003636,1,1.000227,0.905596,2,3,2,30.896534978986423
20.418832,1,1.836669,105.257543,3,1,2.0,3.0,0,0,2.793505,1,2.21939,0.202902,2,3,2,31.202646895968375
20.580984,1,1.798354,103.705418,3,1,2.0,3.0,0,0,2.401315,1,2.891986,0.0,2,3,2,32.06646424764234
26.032416,1,1.824432,105.131956,2,1,3.0,3.0,0,0,2.110611,1,1.890907,1.58483,2,3,2,31.58489100573893
25.955361,1,1.830384,105.479313,2,1,3.0,3.0,0,0,2.480277,1,1.796779,1.596562,2,3,2,31.483490161294213
26.015448,1,1.829907,105.436173,2,1,3.0,3.0,0,0,2.224914,1,1.781589,1.59405,2,3,2,31.487022688181597
25.920738,1,1.823755,105.800158,2,1,2.92711,3.0,0,0,2.151496,1,1.166064,1.509831,2,3,2,31.809242362765577
29.633715,1,1.834842,105.19936,2,1,2.805533,3.0,0,0,1.882847,1,2.0,0.70778,2,0,2,31.247534220353423
32.895637,1,1.783901,103.771371,2,1,2.902469,1.734762,0,0,2.600238,1,2.113992,0.584755,2,0,2,32.60889307073005
33.226808,0,1.557943,77.647716,2,1,2.02091,2.093831,0,0,1.506518,1,0.0,0.0,2,0,2,31.990833617043908
26.220065,0,1.560258,78.435904,2,1,2.108163,1.231915,0,0,1.808127,1,0.0,0.0,2,0,2,32.219742871097765
23.090215,0,1.596586,80.726195,3,1,1.518966,1.0,0,0,2.0,1,0.0,1.094046,2,3,2,31.66867179480991
24.565628,0,1.62093,81.718232,3,1,2.260543,1.374791,0,0,1.947935,1,0.0,0.078607,2,3,2,31.102152147118925
22.693989,0,1.627908,82.0,2,1,1.918251,1.355752,0,0,1.998108,1,0.0,1.382906,2,3,2,30.942410080549802
22.676243,0,1.620938,82.283185,2,1,1.967061,1.0,0,0,2.548651,1,0.249264,1.516731,2,3,2,31.31686546786432
22.804818,0,1.613119,82.636162,2,1,2.964419,1.0,0,0,2.977516,1,0.742113,2.0,2,3,2,31.756843243466747
22.857123,0,1.62686,82.410189,2,1,2.640801,1.015488,0,0,2.022355,1,0.244749,0.289218,2,3,2,31.13727109065238
23.096353,1,1.728183,97.959899,3,1,2.0,2.986172,0,0,2.364208,1,2.492402,1.632506,2,3,2,32.79962446037308
22.815416,1,1.732694,98.44113,3,1,2.0,2.993623,0,0,2.326635,1,2.236586,1.529423,2,3,2,32.7893530014501
21.02064,0,1.65,88.129437,3,1,2.870152,1.001383,0,0,3.0,1,1.322558,1.0,2,3,2,32.37077575757576
21.001458,0,1.65,88.026943,3,1,2.482575,1.001542,0,0,3.0,1,1.751656,1.0,2,3,2,32.33312874196511
22.87795,0,1.66913,86.002736,3,1,2.290095,2.590283,0,0,2.506296,1,0.312254,1.0,2,3,2,30.869666790673577
22.847618,0,1.669136,85.568385,3,1,2.074843,1.773916,0,0,2.428271,1,0.035091,1.0,2,3,2,30.713540815378117
23.0,0,1.611058,84.191125,3,1,2.14128,2.989112,0,0,2.519841,1,2.11137,0.013483,2,3,2,32.437245006796154
23.0,0,1.649736,84.134712,3,1,2.334474,1.496776,0,0,2.776724,1,0.782416,0.167728,2,3,2,30.91336696814127
22.969366,1,1.701634,95.0,3,1,2.0,3.0,0,0,2.133469,1,1.030199,1.082838,2,3,2,32.808871776372015
22.735328,1,1.723921,94.743892,3,1,2.0,3.0,0,0,2.183149,1,1.932386,0.212767,2,3,2,31.879867013855637
23.32471,1,1.769484,96.078462,3,1,2.0,3.0,0,0,3.0,1,3.0,2.0,2,3,2,30.685468777968786
23.668137,1,1.777416,97.842406,3,1,2.0,3.0,0,0,3.0,1,3.0,2.0,2,3,2,30.970552505747072
21.895468,0,1.64456,88.119139,3,1,2.693859,1.000283,0,0,3.0,1,1.201403,1.612432,2,3,2,32.581479343954285
21.3928,0,1.641149,88.079177,3,1,2.607747,1.000414,0,0,3.0,1,1.269169,1.460564,2,3,2,32.70221903612875
18.178076,0,1.642892,82.144405,3,1,2.66889,3.0,0,0,1.172593,1,0.886448,1.252677,2,3,2,30.434064629242936
18.907514,0,1.65,82.01831,3,1,3.0,3.0,0,0,1.0,1,0.215187,1.195929,2,3,2,30.126101010101014
26.011928,1,1.777251,106.452367,2,1,3.0,3.0,0,0,1.911379,1,1.911096,1.032392,2,3,2,33.7021640319662
25.696736,1,1.814696,107.55963,2,1,2.921225,3.0,0,0,2.869439,1,0.181753,0.133523,2,3,2,32.66190683664583
24.473062,1,1.653751,91.204753,3,1,1.492834,3.0,0,0,1.005367,1,0.922739,0.733221,2,0,2,33.34857122730817
23.479181,1,1.680171,91.068054,3,1,1.220024,3.0,0,0,1.046254,1,0.520989,0.61599,2,0,2,32.259608126506386
31.783524,1,1.672959,90.0,2,1,2.949242,1.782109,0,0,2.210997,1,1.992719,0.0,2,0,2,32.15673259288178
29.681308,1,1.680058,89.994351,2,1,2.104772,2.376374,0,0,2.218691,1,1.52184,0.0,2,0,2,31.883552092585003
21.587743,1,1.664752,94.256547,3,1,2.0,2.976098,0,0,2.0,1,0.0,1.39322,2,3,2,34.01045445515001
21.746113,1,1.668553,94.454394,3,1,2.0,2.968098,0,0,2.0,1,0.0,1.292476,2,3,2,33.92674180806275
22.927011,1,1.751046,95.285898,3,1,2.0,3.0,0,0,2.530301,1,2.89118,1.287117,2,3,2,31.076601652226646
23.329344,1,1.751365,95.290429,3,1,2.0,3.0,0,0,3.0,1,3.0,2.0,2,3,2,31.06675907727221
22.126325,1,1.717262,98.579156,3,1,2.0,2.984523,0,0,2.263551,1,2.819661,2.0,2,3,2,33.428121795765115
21.679158,1,1.741393,98.182498,3,1,2.0,2.978103,0,0,2.668261,1,2.462269,1.402414,2,3,2,32.37728951307497
22.226815,0,1.609068,83.785312,3,1,2.094184,2.735706,0,0,2.257922,1,2.230547,0.195339,2,3,2,32.36078851564733
22.538932,0,1.603963,82.012637,3,1,1.123672,1.014916,0,0,2.042078,1,1.846666,1.426103,2,3,2,31.87807474623875
22.307413,0,1.605495,82.528575,3,1,2.049112,2.622055,0,0,2.280555,1,2.052896,0.896185,2,3,2,32.01742726249984
22.362877,0,1.607182,82.368441,3,1,1.880534,2.806566,0,0,2.313245,1,2.146778,0.196084,2,3,2,31.88825296218426
22.89974,0,1.661715,82.595793,2,1,1.203754,1.355354,0,0,2.765593,1,0.128342,1.659476,2,3,2,29.911958308167144
22.997168,0,1.655742,82.46376,2,1,2.73691,1.478334,0,0,2.677409,1,0.065264,0.40699,2,3,2,30.079997941782576
25.95383,1,1.65731,90.0,2,1,2.0,3.0,0,0,3.0,1,0.413643,0.920858,2,0,2,32.76687374497988
26.826961,1,1.673287,90.0,2,1,2.0,3.0,0,0,3.0,1,0.884935,0.12228,2,0,2,32.14412701531884
23.803904,0,1.581527,78.089575,3,1,2.0,1.0,0,0,2.0,1,0.057758,0.0,2,3,2,31.220498840247412
23.652435,0,1.562724,80.535698,3,1,2.0,1.0,0,0,2.0,1,0.389717,0.0,2,3,2,32.97796578068525
20.677105,1,1.781251,102.950929,3,1,2.0,3.0,0,0,1.618189,1,0.571648,0.0,2,3,2,32.44740933450832
21.797388,1,1.775584,103.605896,3,1,2.121909,3.0,0,0,2.500556,1,1.20758,0.0,2,3,2,32.86260790582822
22.719385,1,1.746645,96.875502,3,1,2.0,3.0,0,0,2.714091,1,2.64102,1.224737,2,3,2,31.754455924815474
22.177099,1,1.741353,96.738014,3,1,2.0,3.0,0,0,2.697661,1,2.614909,1.229474,2,3,2,31.90241280308411
23.099906,0,1.571812,78.997166,3,1,2.0,1.0,0,0,2.0,1,0.402614,0.0,2,3,2,31.974982189326592
24.17851,0,1.589027,80.553067,3,1,2.0,1.0,0,0,2.0,1,0.011477,0.0,2,3,2,31.902118752840842
20.924808,1,1.803245,105.686091,2,1,2.0,3.0,0,0,2.290368,1,0.001086,0.544128,2,3,2,32.50187095616554
20.975973,1,1.792646,105.619143,2,1,2.0,3.0,0,0,1.025275,1,0.00203,0.175587,2,3,2,32.86650821639116
21.856301,1,1.87199,115.627554,2,1,2.0,2.358455,0,0,2.515765,1,0.98232,1.157466,2,3,2,32.99546777608104
18.140751,1,1.859056,111.235188,2,1,2.0,1.706551,0,0,2.039514,1,1.0,2.0,2,3,2,32.18527682722562
18.0,0,1.692242,90.019501,2,1,2.642744,3.0,0,0,1.904054,1,1.645654,0.363549,2,3,2,31.43486950977427
18.0,0,1.683,90.924208,2,1,2.387426,3.0,0,0,1.77962,1,0.743005,0.920162,2,3,2,32.10046287911444
20.206358,0,1.738397,93.890682,2,1,1.996638,3.0,0,0,1.033199,1,0.584793,0.518297,2,3,2,31.068806195186767
18.152876,0,1.694969,92.508122,2,1,2.107854,3.0,0,0,1.383894,1,1.030526,0.831412,2,3,2,32.20003510959544
22.336216,1,1.785718,105.055686,2,1,2.253707,3.0,0,0,2.524432,1,0.58216,0.175694,2,3,2,32.94532607690098
23.0,1,1.7425,105.028665,2,1,2.393837,3.0,0,0,2.01499,1,0.978815,0.41322,2,3,2,34.590932650486096
22.088059,1,1.803132,106.329569,2,1,2.348745,3.0,0,0,2.096751,1,0.544564,0.67688,2,3,2,32.703859763693075
23.0,1,1.774644,105.966894,2,1,2.312825,3.0,0,0,2.073497,1,0.614466,0.579541,2,3,2,33.64710587521697
20.993067,1,1.782269,104.97003,2,1,2.0,3.0,0,0,1.234943,1,0.008368,0.0,2,3,2,33.04599363315372
20.654752,1,1.780791,102.921218,2,1,2.0,3.0,0,0,1.613829,1,1.251665,0.0,2,3,2,32.45480566187764
21.624552,1,1.790151,106.320686,2,1,2.490776,3.0,0,0,2.654517,1,0.112454,0.756339,2,3,2,33.17710132832709
21.682636,1,1.818641,105.496975,2,1,2.078082,3.0,0,0,2.895614,1,0.06275,0.261793,2,3,2,31.896721868863196
18.0,1,1.806827,108.829395,3,1,2.0,1.24884,0,0,2.416213,1,1.0,1.546738,2,3,2,33.33596806335821
18.0,1,1.811189,108.800964,3,1,2.0,1.250548,0,0,2.121176,1,1.0,0.741069,2,3,2,33.16692429992654
18.0,1,1.811738,108.897324,3,1,2.0,1.202179,0,0,2.36293,1,1.0,1.47574,2,3,2,33.17618321762965
18.0,1,1.799779,108.934574,3,1,2.0,1.194815,0,0,2.434832,1,1.0,1.541455,2,3,2,33.63003963487924
19.374207,0,1.632605,82.0,2,1,2.805512,2.880817,0,0,1.001307,1,0.0,1.376597,2,3,2,30.76462374056313
19.275687,0,1.623377,82.851318,2,1,1.276858,2.918124,0,0,1.403784,1,0.552511,1.560402,2,3,2,31.438415135581682
22.956845,0,1.618686,81.281578,3,1,2.396265,1.073421,0,0,1.979833,1,0.022598,0.061282,2,3,2,31.02179369818396
22.829681,0,1.616085,82.582954,3,1,2.663866,1.416309,0,0,2.379275,1,0.256323,0.598244,2,3,2,31.620010875985493
22.200779,1,1.769328,105.000576,2,1,2.685484,3.0,0,0,2.649459,1,1.0,0.0,2,3,2,33.54092076959277
21.688557,1,1.807029,105.696358,2,1,2.055209,3.0,0,0,2.885852,1,0.903369,0.14451,2,3,2,32.369036941284406
20.803186,1,1.882533,117.468516,2,1,2.0,2.18162,0,0,2.325091,1,0.891444,1.223661,2,3,2,33.14639384988942
19.515324,1,1.879144,112.932984,2,1,2.0,2.152733,0,0,2.53369,1,0.917563,1.285838,2,3,2,31.98163631203945
21.962219,1,1.931263,118.20313,2,1,2.0,3.0,0,0,3.0,1,0.743593,1.0,2,3,2,31.691743802722378
20.534089,1,1.861358,115.39792,2,1,2.0,3.0,0,0,3.0,1,0.987591,1.914531,2,3,2,33.30720273487335
18.611197,1,1.714143,96.568814,3,1,2.0,2.967089,0,0,2.0,1,0.0,0.467048,2,3,2,32.86569334071905
17.412629,1,1.723191,97.350366,3,1,2.0,3.0,0,0,2.0,1,0.0,0.931721,2,3,2,32.78466522081322
18.0,1,1.787733,108.019211,3,1,2.0,2.37985,0,0,2.616138,1,1.0,0.652485,2,3,2,33.79836462531271
18.0,1,1.782722,108.044313,3,1,2.0,2.655265,0,0,2.297896,1,1.0,0.552665,2,3,2,33.9965357277863
18.0,1,1.797523,108.316462,3,1,2.0,1.941307,0,0,2.708168,1,1.0,1.425852,2,3,2,33.52320662206292
18.0,1,1.803527,108.251044,3,1,2.0,1.709546,0,0,2.530157,1,1.0,0.6454,2,3,2,33.28026660535827
29.409825,1,1.801224,108.15619,2,1,2.385502,2.883984,0,0,2.140544,1,1.144876,1.767468,2,0,2,33.33618749381211
28.421533,1,1.829239,107.10819,2,1,2.465575,2.935381,0,0,2.480555,1,1.00183,1.670313,2,0,2,32.009712692190334
18.0,0,1.692913,89.93889,3,1,2.818502,3.0,0,0,1.991251,1,1.492967,0.0,2,3,2,31.3818284050849
18.0,0,1.668555,85.607466,3,1,2.081238,3.0,0,0,1.18363,1,1.17177,0.0,2,3,2,30.748971119327617
23.246702,1,1.652971,93.310284,3,1,1.368978,3.0,0,0,1.953152,1,0.104707,0.22183,2,0,2,34.15065538549087
24.481032,1,1.661277,90.744965,3,1,1.712848,3.0,0,0,1.162153,1,0.458981,0.885532,2,0,2,32.88050148479377
29.0,1,1.641784,89.424947,2,1,1.3307,3.0,0,0,1.880967,1,0.322013,0.0,2,0,2,33.17620099936535
27.968765,1,1.673767,89.995034,2,1,1.961069,3.0,0,0,2.652327,1,0.56931,0.319008,2,0,2,32.12392056045549
18.024744,0,1.617192,83.121811,3,1,2.976509,3.0,0,0,1.022705,1,1.02569,0.313016,2,3,2,31.782776082651626
18.10682,0,1.602129,82.412665,3,1,2.319648,3.0,0,0,1.107164,1,0.692123,0.30402,2,3,2,32.10694580872476
21.379676,1,1.701413,96.710735,3,1,2.0,2.961192,0,0,2.623344,1,0.981686,1.35537,2,3,2,33.40836257523011
21.353237,1,1.709731,95.032177,3,1,2.0,2.973476,0,0,2.0,1,0.0,1.331527,2,3,2,32.509860493488866
20.338815,1,1.698829,98.572753,3,1,2.0,2.392811,0,0,2.0,1,0.0,1.80931,2,3,2,34.1552567141846
20.720639,1,1.705304,99.873716,3,1,2.0,1.293342,0,0,2.0,1,0.0,1.917679,2,3,2,34.34373998554203
19.045357,0,1.61291,82.193405,3,1,1.261288,2.930044,0,0,1.166655,1,0.133398,0.95174,2,3,2,31.594879484454992
18.945961,0,1.605469,82.039,3,1,2.76533,3.0,0,0,1.048584,1,0.192559,0.720411,2,3,2,31.82852475159891
